,Compound,Negative,Neutral,Positive,Source,Tweet Date,Tweet Text,Tweets Ago
250,-0.3182,0.277,0.277,0.0,@CNN,2018-07-02 01:52:01,@CNN Maybe stuttering John can find out ?,52
251,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:52:01,"RT @CNN: The Trump administration doesn't ""have a plan. I don't think they even really know where all of these children are, and who these…",53
252,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:52:00,"RT @CNN: The Trump administration doesn't ""have a plan. I don't think they even really know where all of these children are, and who these…",54
253,-0.2263,0.106,0.106,0.0,@CNN,2018-07-02 01:51:59,RT @CNN: Forget the World Cup. The largest soccer crowd this weekend was in Atlanta. https://t.co/aOWd7KT8By https://t.co/Cc7Q2RBspc,55
254,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:51:58,"RT @verainstitute: LIVE NOW: Tune into @CNN tonight @ 8pm for the premiere of American Jail, a documentary by  @RogerRossWill about the mod…",56
255,-0.7351,0.22,0.22,0.0,@CNN,2018-07-02 01:51:57,"RT @Goss30Goss: Why is the @nytimes , @washingtonpost , &amp; @cnn scared to call Trump a blatant liar? I think we are way past the point of no…",57
256,-0.7783,0.773,0.773,0.0,@CNN,2018-07-02 01:51:55,@CNN Oh hell no.,58
257,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:51:55,"RT @CNN: The Trump administration doesn't ""have a plan. I don't think they even really know where all of these children are, and who these…",59
258,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:51:55,"RT @CNN: ""How dare you. How dare you take the babies from their mother's arms!"" Rep. Maxine Waters says President Trump has gone too far wi…",60
259,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:51:55,"RT @CNN: The Trump administration doesn't ""have a plan. I don't think they even really know where all of these children are, and who these…",61
260,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:51:54,@RickGar93132617 @BrianMi19324663 @Tdaen1 @Maestro4excess @FieldGeorge @The_ben_daniels @fubaglady @MrBrigh21239717… https://t.co/cPRX7jAo38,62
261,0.6908,0.0,0.0,0.251,@CNN,2018-07-02 01:51:54,RT @CNN: These are the stunning winners of the 2018 National Geographic Travel Photographer of the Year https://t.co/oZxpIjHkb2 https://t.c…,63
262,-0.9201,0.402,0.402,0.0,@CNN,2018-07-02 01:51:52,"RT @SheriffClarke: Oh REALLY?
And LYING LIB MEDIA whines about @realDonaldTrump calling them FAKE NEWS? CRYBULLIES. I said give the story 2…",64
263,-0.296,0.115,0.115,0.0,@CNN,2018-07-02 01:51:52,@PetterSolbergn @bodydouble @AltNatSecAgency @FBI @CNN So you put up a generic chart that has no designation of who… https://t.co/NBYHwqvN6j,65
264,0.4291,0.071,0.071,0.14,@CNN,2018-07-02 01:51:51,RT @KrisParonto: What say you @CNN ?? Did you forget to add the cost comparison per household to take care of Illegals? https://t.co/giFB7F…,66
265,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:51:50,@sharding1966 @ReliableSources @Acosta @jelani9 @feministabulous @rachaelpacella @PhilDavis_CG @joshuamckerrow… https://t.co/Snc27eJzKu,67
266,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:51:49,@CNN Anyone caught entering the USA illegally has a choice to turn around and go home with their little anchor its a personal choice.,68
267,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:51:49,RT @CNN: Shooting won't deter Capital Gazette journalists https://t.co/TFTLGlA5Av https://t.co/jovYbARv2i,69
268,-0.1027,0.104,0.104,0.0,@CNN,2018-07-02 01:51:49,@KrauseArik @elguemiri @CNN Nah stadium is full cause usa didnt make it 🤷🏽‍♂️,70
269,-0.824,0.327,0.327,0.073,@CNN,2018-07-02 01:51:49,@CNN #AmericanJail is basically show to blame the evil white man &amp; black people are VICTIMS even when they commit c… https://t.co/t5d01p0cNS,71
270,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:51:47,"RT @CNN: The Trump administration doesn't ""have a plan. I don't think they even really know where all of these children are, and who these…",72
271,-0.5574,0.419,0.419,0.0,@CNN,2018-07-02 01:51:47,@CNN They belong to illegal aliens.,73
272,0.4291,0.071,0.071,0.14,@CNN,2018-07-02 01:51:46,RT @KrisParonto: What say you @CNN ?? Did you forget to add the cost comparison per household to take care of Illegals? https://t.co/giFB7F…,74
273,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:51:45,RT @Indivisible_OR: @RVAwonk @CNN .@CNN - you must issue a correction. This Patriot Prayer event was completely unrelated to the ICE occupa…,75
274,-0.9042,0.371,0.371,0.0,@CNN,2018-07-02 01:51:44,"RT @ElderLansing: Did I see Kamala Harris, Tim Scott, and Cory Booker call for hate crime legislation when these four racist Chicago thugs,…",76
275,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:51:43,@viob2016 @gollum1419_g @CarolHo64974250 @Katmcbeez @RepSwalwell @FoxNews @CNN  https://t.co/PFNOA4qY2o,77
276,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:51:42,@elguemiri @CNN Try ever...,78
277,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:51:42,"RT @CNN: The Trump administration doesn't ""have a plan. I don't think they even really know where all of these children are, and who these…",79
278,0.4939,0.0,0.0,0.144,@CNN,2018-07-02 01:51:40,"RT @CNN: A migrant who earned the nickname ""Spider-Man"" after scaling a building to save a child dangling from a balcony has started a new…",80
279,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:51:39,"RT @CNN: The Trump administration doesn't ""have a plan. I don't think they even really know where all of these children are, and who these…",81
280,0.2023,0.16,0.16,0.202,@CNN,2018-07-02 01:51:39,RT @CNN: Croatia through to quarterfinals after penalty shootout win over Denmark https://t.co/oyXC8IKkvH https://t.co/2p9zNtxTwI,82
281,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:51:38,@CNN @coreyhalltattoo Yuck,83
282,-0.9201,0.402,0.402,0.0,@CNN,2018-07-02 01:51:37,"RT @SheriffClarke: Oh REALLY?
And LYING LIB MEDIA whines about @realDonaldTrump calling them FAKE NEWS? CRYBULLIES. I said give the story 2…",84
283,0.8926,0.081,0.081,0.459,@CNN,2018-07-02 01:51:36,"@CNN President Obama  think we are at a loss. Need someone  strong  an intelligent with compassion 
 Someone  like you!!!!!!",85
284,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:51:35,@LeonKrauze @UniNoticias Lo mejor de todo es que un el estupido y corrupto @EPN deja en paz a Mexico! Viva Obrador… https://t.co/mF64cV0wja,86
285,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:51:34,RT @intheMatrixxx: So... Who’s going to address the Elephant in the room @CNN? Or @FoxNews @foxandfriends @MSNBC @NewYorker @washingtonpost…,87
286,-0.2477,0.114,0.114,0.078,@CNN,2018-07-02 01:51:32,@CNN Maybe we would know who the children are if they weren't smuggled in illegally after being sent by their parents with dangerous people,88
287,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:51:32,"@JeffreyToobin @USSupremeCourt @NewYorker In fairness  to Too in, he works for @CNN and he must fill his weekly quo… https://t.co/aN22r0rKVF",89
288,-0.9042,0.371,0.371,0.0,@CNN,2018-07-02 01:51:30,"RT @ElderLansing: Did I see Kamala Harris, Tim Scott, and Cory Booker call for hate crime legislation when these four racist Chicago thugs,…",90
289,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:51:29,@CNN And they are under a deadline by a court order!!,91
290,0.2263,0.077,0.077,0.113,@CNN,2018-07-02 01:51:29,"RT @krsratan: @ANI So it's proved now, women safety and women empowerment just limited to Bahus and to break families @MinistryWCD @rajnath…",92
291,0.6908,0.0,0.0,0.251,@CNN,2018-07-02 01:51:29,RT @CNN: These are the stunning winners of the 2018 National Geographic Travel Photographer of the Year https://t.co/oZxpIjHkb2 https://t.c…,93
292,-0.9042,0.371,0.371,0.0,@CNN,2018-07-02 01:51:28,"RT @ElderLansing: Did I see Kamala Harris, Tim Scott, and Cory Booker call for hate crime legislation when these four racist Chicago thugs,…",94
293,0.2732,0.0,0.0,0.208,@CNN,2018-07-02 01:51:24,"@alwaysonoffense @JeffreyToobin @USSupremeCourt @NewYorker @CNN Well, it is CNN.",95
294,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:51:24,"RT @CNN: The Trump administration doesn't ""have a plan. I don't think they even really know where all of these children are, and who these…",96
295,0.4767,0.0,0.0,0.129,@CNN,2018-07-02 01:51:24,@25thAmendment2 @CNN @CNNOpinion USA is in much the same boat with respect to Mexico.  While you do not have the sa… https://t.co/WIdwfD8YY6,97
296,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:51:23,RT @aquawilki: @SheriffClarke @realDonaldTrump @CNN @MSNBC @washingtonpost @nytimes  https://t.co/dd96l7M0PB,98
297,0.0,0.0,0.0,0.0,@CNN,2018-07-02 01:51:22,RT @Blackintel1: @CNN Who voted for this dunce?,99
298,-0.9201,0.402,0.402,0.0,@CNN,2018-07-02 01:51:22,"RT @SheriffClarke: Oh REALLY?
And LYING LIB MEDIA whines about @realDonaldTrump calling them FAKE NEWS? CRYBULLIES. I said give the story 2…",100
299,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:37,@PressSec @GovMikeHuckabee @realDonaldTrump @FoxNews @foxandfriends @seanhannity https://t.co/t1rUicyaU3,1
300,0.091,0.106,0.106,0.123,@FoxNews,2018-07-02 01:52:37,@FoxNews @RepMaxineWaters Maxine Waters grow up there's no evidence on President Trump he's done nothing wrong this… https://t.co/7X5Ku9Bwll,2
301,-0.5086,0.349,0.349,0.0,@FoxNews,2018-07-02 01:52:37,@FoxNews @LisaMarieBoothe @NextRevFNC It’s happening. Worrying is not helping it.,3
302,-0.5994,0.13,0.13,0.0,@FoxNews,2018-07-02 01:52:36,"RT @LisaMei62: 15. It's not just Dems trying to make us think there will be a civil war. Don't fall for the hype.

The news re: NK building…",4
303,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:36,"RT @DesignationSix: If @McDonalds sponsors Fox ""News"" and @FoxNews advocates for separating families and putting children in cages, then Mc…",5
304,-0.3182,0.095,0.095,0.0,@FoxNews,2018-07-02 01:52:36,"RT @GregShugar: Listening to Trump ramble right now in his @FoxNews interview, and while his lack of vocabulary always stands out, it’s his…",6
305,0.8388,0.0,0.0,0.39,@FoxNews,2018-07-02 01:52:36,@FoxNews @ainsleyearhardt @NextRevFNC Agree except for one major point. You don't need to find GOD. BE GOOD.,7
306,-0.7717,0.379,0.379,0.0,@FoxNews,2018-07-02 01:52:34,"RT @FoxNews: Illegal immigrant arrested for starting wildfire in Colorado, police say https://t.co/NvMUF9d334",8
307,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:34,RT @phyrefligh: @gschumacher09 @theoldthing13 @LisaMei62 @SusanChance2 @FoxNews They got a new boss at fox that has been cracking the whip…,9
308,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:34,RT @DesignationSix: These are some @FoxNews / Laura Ingaham @IngrahamAngle sponsors. I have them tagged so they will get notifications ever…,10
309,0.0772,0.0,0.0,0.071,@FoxNews,2018-07-02 01:52:34,"RT @FoxNews: .@LisaMarieBoothe: ""[Democrats] want to be in charge of...our lives from start to finish essentially."" @NextRevFNC https://t.c…",11
310,0.1027,0.0,0.0,0.069,@FoxNews,2018-07-02 01:52:34,RT @FoxNews: The U.S. Air Force Thunderbirds Demonstration Team performs during the Arctic Thunder Open House at Joint Base Elmendorf-Richa…,12
311,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:33,@FoxNews Elections have consequences said Obama,13
312,0.6249,0.0,0.0,0.451,@FoxNews,2018-07-02 01:52:33,@realDonaldTrump @MariaBartiromo @FoxNews Was a great interview,14
313,-0.296,0.121,0.121,0.0,@FoxNews,2018-07-02 01:52:33,@DesignationSix @McDonalds @FoxNews Personally I stop going to McDonalds for several reason and this is one of them,15
314,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:33,@FoxNews @LisaMarieBoothe @NextRevFNC They’re called manners...,16
315,0.6908,0.0,0.0,0.263,@FoxNews,2018-07-02 01:52:32,@MichaelEDavis17 @FoxNews Clearly you just maga &amp; don’t follow sports. Just glad Fox is reporting something accurat… https://t.co/qVCrAQMfZX,17
316,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:32,@espinosamontero @FoxNews @RepMaxineWaters @realDonaldTrump 🤪,18
317,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:32,"@Lavendersheryll @FoxNews You do know that the vast majority of people seeking asylum are from Central America, not Mexico, right?",19
318,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:31,"@FoxNews @ainsleyearhardt @NextRevFNC is this from Two Corinthians, Ainsley?",20
319,0.8304,0.055,0.055,0.323,@FoxNews,2018-07-02 01:52:31,"RT @FoxNews: .@GovMikeHuckabee: ""A lot [of] Americans seem to miss this important point—  our founders gave us the most magnificent gift. T…",21
320,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:30,@PardesSeleh @FoxNews When can I find you?,22
321,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:30,RT @FoxNews: Ronald Vitiello Named New ICE Leader https://t.co/X7U04t6z8Z,23
322,0.855,0.0,0.0,0.419,@FoxNews,2018-07-02 01:52:30,@FoxNews @RepMaxineWaters Maxine Watters. The unhinged gift that just keeps given! Good luck in November Dems...not!,24
323,-0.4019,0.255,0.255,0.108,@FoxNews,2018-07-02 01:52:30,"RT @FoxNews: Idaho apartment stabbing suspect attacked child's birthday party seeking 'vengeance' after being asked to leave, cops say http…",25
324,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:30,"RT @icolleen: .@potus .@realdonaldtrump .@erictrump .@donaldJtrumpjr  .@IvankaTrump 
.@jaredkushner .@FoxNews .@foxandfriends @SarahHuckabe…",26
325,0.2637,0.126,0.126,0.188,@FoxNews,2018-07-02 01:52:29,"RT @FoxNews: .@ainsleyearhardt: ""If we could find God and learn to love each other and not be so angry at someone else just because they ha…",27
326,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:29,"RT @DesignationSix: If @McDonalds sponsors Fox ""News"" and @FoxNews advocates for separating families and putting children in cages, then Mc…",28
327,-0.25,0.091,0.091,0.0,@FoxNews,2018-07-02 01:52:29,RT @FoxNews: Demonstrators protest outside of the Red Hen restaurant that kicked out @WhiteHouse @PressSec Sarah Sanders and her family las…,29
328,-0.5106,0.22,0.22,0.086,@FoxNews,2018-07-02 01:52:28,"@FoxNews @ainsleyearhardt @NextRevFNC I found God, the problem is you don't know where to start. Not your fault, it's your dad's.",30
329,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:28,RT @FoxNews: Potential SCOTUS Nominees https://t.co/yHmPkmvZuo,31
330,-0.7496,0.262,0.262,0.0,@FoxNews,2018-07-02 01:52:28,"RT @FoxNews: .@LisaMarieBoothe: ""I really worry that we're sort of building a really weak future generation with all the political correctn…",32
331,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:28,@FoxNews The people of the USA are speaking - if you only watch Fox News how would you know this?,33
332,0.3182,0.0,0.0,0.119,@FoxNews,2018-07-02 01:52:28,"@PCMarotta @JulieDetroit @FoxNews @WhiteHouse @PressSec You defending it explains who you are to me.

Please stay a… https://t.co/6wvEEdVgKr",34
333,0.6597,0.0,0.0,0.435,@FoxNews,2018-07-02 01:52:27,@FoxNews @LisaMarieBoothe @POTUS @NextRevFNC Sounds like a good idea. https://t.co/Jw8ioOt5kM,35
334,-0.25,0.091,0.091,0.0,@FoxNews,2018-07-02 01:52:27,RT @FoxNews: Demonstrators protest outside of the Red Hen restaurant that kicked out @WhiteHouse @PressSec Sarah Sanders and her family las…,36
335,-0.7717,0.379,0.379,0.0,@FoxNews,2018-07-02 01:52:27,"RT @FoxNews: Illegal immigrant arrested for starting wildfire in Colorado, police say https://t.co/NvMUF9d334",37
336,-0.0772,0.267,0.267,0.238,@FoxNews,2018-07-02 01:52:26,"@FoxNews @BryanLlenas First world problems .
..ha ha",38
337,0.3818,0.0,0.0,0.12,@FoxNews,2018-07-02 01:52:26,RT @FoxNews: .@POTUS: “The big thing that I’m focused on now is trade. I have to straighten out trade deals.” https://t.co/Ao3VNmoq7h,39
338,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:26,@FoxNews @LisaMarieBoothe @NextRevFNC https://t.co/ea9HiwmrWo,40
339,-0.7717,0.379,0.379,0.0,@FoxNews,2018-07-02 01:52:26,"RT @FoxNews: Illegal immigrant arrested for starting wildfire in Colorado, police say https://t.co/NvMUF9d334",41
340,0.1695,0.0,0.0,0.1,@FoxNews,2018-07-02 01:52:25,@FoxNews @GovMikeHuckabee @PressSec @NextRevFNC Don't forget stalking.  They followed the other members of the dinn… https://t.co/wAxk9E0qKC,42
341,-0.3786,0.358,0.358,0.193,@FoxNews,2018-07-02 01:52:24,@realDonaldTrump @MariaBartiromo @FoxNews ~ no interest in listening to your lies!!,43
342,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:24,"RT @MariaBartiromo: ""Phase 2 tax plan to be aimed at middle class &amp; possibly taking corporate rate from 21%-20%. The big thing now is trade…",44
343,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:23,"RT @FoxNews: .@JudgeJeanine: ""Right now in America, there are forces dug in, organized, and well-funded doing whatever is necessary to make…",45
344,0.7983,0.0,0.0,0.237,@FoxNews,2018-07-02 01:52:22,"RT @FoxNews: THIS IS WHAT A HERO LOOKS LIKE"": An Arizona woman was saved from a rattlesnake bite on Friday when her puppy jumped to the res…",46
345,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:22,@FoxNews @KamalaHarris Where was kamala when Obama was separating families at the border and shipping children all… https://t.co/blVZRDdI1u,47
346,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:21,@crod1906 @dsmith1917 @FoxNews @RepMaxineWaters @realDonaldTrump  https://t.co/CwoS0M8nSv,48
347,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:20,@FoxNews @JudgeJeanine GET THE BUTTERFLY NET,49
348,0.5859,0.0,0.0,0.174,@FoxNews,2018-07-02 01:52:20,Exit polls show left-wing candidate set to win Mexico presidential election via the @FoxNews App Mexicans have just… https://t.co/NojWa4uZVV,50
349,0.8715,0.0,0.0,0.597,@FoxNews,2018-07-02 01:52:20,@FoxNews @WhiteHouse @PressSec Awesome! Love the Biker Nation!,51
350,-0.1027,0.163,0.163,0.14,@FoxNews,2018-07-02 01:52:19,@FoxNews @SenatorDurbin Go away Durbin. Ur broke state isn't listening and we certainly aren't.,52
351,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:19,@DesdeSher @TEAM_BOTB @FoxNews 👍,53
352,-0.4767,0.256,0.256,0.0,@FoxNews,2018-07-02 01:52:19,@FoxNews @LisaMarieBoothe @NextRevFNC Shut up fake news I mean Fox News,54
353,-0.1511,0.109,0.109,0.0,@FoxNews,2018-07-02 01:52:19,"@jbigdaddy16 @jmert_58 @Dolface6 @FoxNews @SenGillibrand Awwwww! You felt left out, didn’t you? We’re sorry.",55
354,-0.6249,0.204,0.204,0.0,@FoxNews,2018-07-02 01:52:18,RT @PattyArquette: @SpeakerRyan @SenateMajLdr @FoxNews @RepMaxineWaters @seanhannity ALEX Jones is trying to Incite Violence. Going to crac…,56
355,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:18,"RT @DesignationSix: If @McDonalds sponsors Fox ""News"" and @FoxNews advocates for separating families and putting children in cages, then Mc…",57
356,0.2732,0.073,0.073,0.139,@FoxNews,2018-07-02 01:52:18,"@FoxNews @GovMikeHuckabee @PressSec @NextRevFNC She was asked to leave in a polite fashion, tell the truth.",58
357,0.3291,0.0,0.0,0.101,@FoxNews,2018-07-02 01:52:18,"@FoxNews If you show up for a rally with a helmet, face covering and club, do not pass Go but go straight to jail.",59
358,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:18,RT @denuribe73: @FoxNews @ainsleyearhardt @NextRevFNC  https://t.co/GedXCQR47Z,60
359,-0.7496,0.262,0.262,0.0,@FoxNews,2018-07-02 01:52:17,"RT @FoxNews: .@LisaMarieBoothe: ""I really worry that we're sort of building a really weak future generation with all the political correctn…",61
360,0.5994,0.0,0.0,0.281,@FoxNews,2018-07-02 01:52:17,@FoxNews @RepMaxineWaters @realDonaldTrump If you were only blessed with high IQ,62
361,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:17,"RT @FoxNews: .@JudgeJeanine: ""Right now in America, there are forces dug in, organized, and well-funded doing whatever is necessary to make…",63
362,-0.5574,0.146,0.146,0.0,@FoxNews,2018-07-02 01:52:16,"RT @FoxNews: .@LaraLeaTrump: ""If they are voting for someone who wants to abolish ICE, these people are putting illegal immigrants, drug de…",64
363,-0.68,0.285,0.285,0.0,@FoxNews,2018-07-02 01:52:16,@RealCarolynM @realjeanniep @CourtneyMcCain @FoxNews @WhiteHouse @PressSec You are crazy. They are still to scared to open!,65
364,-0.507,0.265,0.265,0.106,@FoxNews,2018-07-02 01:52:16,RT @FoxNews: .@charliekirk11: “These protests were much more about hating Trump than actually helping children.” https://t.co/kBXrChUZ9L,66
365,-0.7496,0.262,0.262,0.0,@FoxNews,2018-07-02 01:52:16,"RT @FoxNews: .@LisaMarieBoothe: ""I really worry that we're sort of building a really weak future generation with all the political correctn…",67
366,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:16,@FoxNews @LisaMarieBoothe @NextRevFNC Imagining thinking that educating a generation of adults who don’t judge peop… https://t.co/u5WWIHp21V,68
367,0.4466,0.0,0.0,0.118,@FoxNews,2018-07-02 01:52:15,RT @Rebelocracy: ALERT: This is real. Antifa threw explosives at the people marching in Portland. This portion of the video was edited out…,69
368,-0.5994,0.157,0.157,0.0,@FoxNews,2018-07-02 01:52:15,"RT @FoxNews: .@GovMikeHuckabee on restaurant kicking out @PressSec: ""It was first an example of bullying and it was an example of bigotry.""…",70
369,0.2732,0.0,0.0,0.11,@FoxNews,2018-07-02 01:52:15,@FoxNews @LisaMarieBoothe @NextRevFNC You ever think that we are actually building a society that is tolerant and a… https://t.co/WssKqq1Uhd,71
370,0.729,0.0,0.0,0.243,@FoxNews,2018-07-02 01:52:15,Seems to be some GREAT division within the #Dems B4 the 2018 elections! #MAGA #winning @TuckerCarlson… https://t.co/NjNmNG6G4D,72
371,0.3724,0.0,0.0,0.138,@FoxNews,2018-07-02 01:52:14,@FoxNews Children were immigrants. Why isn't @maddow crying for them? Oh that's right...selective concern. She does… https://t.co/qWVKWnsoHW,73
372,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:14,RT @TMZ: The @Lakers now have @KingJames and we've got @MagicJohnson TONIGHT on OBJECTified - check out the SECOND SHOWING of OBJECTified o…,74
373,0.4927,0.0,0.0,0.197,@FoxNews,2018-07-02 01:52:14,@GregShugar @FoxNews He getting more accomplished than that smooth talking Obama did in 8 years.,75
374,0.0,0.0,0.0,0.0,@FoxNews,2018-07-02 01:52:14,"RT @DesignationSix: If @McDonalds sponsors Fox ""News"" and @FoxNews advocates for separating families and putting children in cages, then Mc…",76
375,-0.7835,0.33,0.33,0.0,@FoxNews,2018-07-02 01:52:14,"@McgeeDDD @FoxNews @ainsleyearhardt @NextRevFNC Idiot, the guy has threatened the paper since 2013!! for defamation… https://t.co/c4njy8gtek",77
376,0.4466,0.0,0.0,0.118,@FoxNews,2018-07-02 01:52:14,RT @Rebelocracy: ALERT: This is real. Antifa threw explosives at the people marching in Portland. This portion of the video was edited out…,78
377,0.5399,0.0,0.0,0.199,@FoxNews,2018-07-02 01:52:14,"Extra good jampacked show tonight!
Catch the encore broadcast at Midnight ET on @FoxNews ! https://t.co/kBDfJMJPVE",79
